area,price,state,city,district,link
3989,1,Harjumaa, Rae vald, Peetri,https://www.kv.ee/ehitame-ja-anname-uurile-teile-sobiva-arihoone-lai-3169271.html?nr=29&search_key=1ec02901cb97b699cb2c574ae226502a
555,3054,Harjumaa, Rae vald, Veneküla,https://www.kv.ee/ruumiplaneeringud-vastavalt-sinu-soovidele-ringtee-3170555.html?nr=30&search_key=1ec02901cb97b699cb2c574ae226502a
300,5100,Harjumaa, Tallinn, Kesklinn,https://www.kv.ee/www-portofranco-eeporto-franco-on-multifunktsionaa-2911514.html?nr=31&search_key=1ec02901cb97b699cb2c574ae226502a
279,7264,Harjumaa, Tallinn, Kesklinn,https://www.kv.ee/uurile-anda-esinduslik-suureparaste-vaadetega-buro-3197347.html?nr=32&search_key=1ec02901cb97b699cb2c574ae226502a
367,6242,Harjumaa, Tallinn, Kesklinn,https://www.kv.ee/esinduslik-ilusa-siseviimistlusega-mobleeritud-bur-3168229.html?nr=33&search_key=1ec02901cb97b699cb2c574ae226502a
620,5270,Harjumaa, Tallinn, Mustamäe,https://www.kv.ee/valmib-juba-2020-alguses-uurile-anda-uus-esindusli-3199613.html?nr=34&search_key=1ec02901cb97b699cb2c574ae226502a
236,1608,Harjumaa, Tallinn, Lasnamäe,https://www.kv.ee/hea-nahtavusega-ja-energiasaastlik-hoone-pakume-ta-3193317.html?nr=35&search_key=1ec02901cb97b699cb2c574ae226502a
41,385,Harjumaa, Tallinn, Kesklinn,https://www.kv.ee/pakkuda-eraldi-sissepaasuga-ja-tasuta-parkimisvoim-3151547.html?nr=36&search_key=1ec02901cb97b699cb2c574ae226502a
30,500,Harjumaa, Tallinn, Nõmme,https://www.kv.ee/uurida-laagri-maksimarketi-kaubanduskeskuses-30-m-3175168.html?nr=37&search_key=1ec02901cb97b699cb2c574ae226502a
15,700,Harjumaa, Tallinn, Põhja-Tallinn,https://www.kv.ee/vahetult-telliskivi-loomelinnaku-korval-anda-uuril-3198436.html?nr=38&search_key=1ec02901cb97b699cb2c574ae226502a
138,580,Tartumaa, Tartu, Tartu linn,https://www.kv.ee/anda-uurile-ruumid-tahe-tanaval-ruumid-sobivad-kas-3199366.html?nr=39&search_key=1ec02901cb97b699cb2c574ae226502a
763,5099,Harjumaa, Tallinn, Haabersti,https://www.kv.ee/paldiski-mnt-aarde-on-rajamisel-uus-ari-teenindus-3138893.html?nr=40&search_key=1ec02901cb97b699cb2c574ae226502a
134,268,Pärnumaa, Pärnu, Pärnu linn,https://www.kv.ee/uurile-anda-tootmispind-rohu-tanaval-ruum-asub-i-k-3199362.html?nr=41&search_key=1ec02901cb97b699cb2c574ae226502a
161,1421,Harjumaa, Tallinn, Lasnamäe,https://www.kv.ee/hea-nahtavusega-ja-energiasaastlik-hoone-pakume-ta-3193290.html?nr=42&search_key=1ec02901cb97b699cb2c574ae226502a
1237,8664,Harjumaa, Tallinn, Kristiine,https://www.kv.ee/harjumaa-tallinn-kristiine-laki-5-kogupind-1237-7-3182179.html?nr=43&search_key=1ec02901cb97b699cb2c574ae226502a
12,230,Tartumaa, Tartu, Tartu linn,https://www.kv.ee/uurile-anda-hubane-burooruum-tartu-sudalinnas-buro-3159138.html?nr=44&search_key=1ec02901cb97b699cb2c574ae226502a
488,2684,Harjumaa, Tallinn, Mustamäe,https://www.kv.ee/uurile-anda-korralik-laopind-laki-30-laohoones-ast-3136644.html?nr=45&search_key=1ec02901cb97b699cb2c574ae226502a
16,150,Harjumaa, Rae vald, Peetri,https://www.kv.ee/pakkuda-on-minilaod-treiali-24-arimajas-miniladu-r-2962099.html?nr=46&search_key=1ec02901cb97b699cb2c574ae226502a
219,1533,Harjumaa, Tallinn, Kesklinn,https://www.kv.ee/uurile-anda-buroo-aadressil-parnu-mnt-160f-suuruse-3021667.html?nr=47&search_key=1ec02901cb97b699cb2c574ae226502a
205,1232,Harjumaa, Tallinn, Mustamäe,https://www.kv.ee/harjumaa-tallinn-mustamae-laki-25403406-kogupind-2-3177317.html?nr=48&search_key=1ec02901cb97b699cb2c574ae226502a
207,2484,Tartumaa, Tartu, Tartu linn,https://www.kv.ee/uurile-anda-erinevad-lahendused-2010-aastal-valmin-3199343.html?nr=49&search_key=1ec02901cb97b699cb2c574ae226502a
5000,20000,Harjumaa, Maardu,,https://www.kv.ee/uurile-anda-tootmisburoohoone-hoone-brutopind-7000-3169960.html?nr=50&search_key=1ec02901cb97b699cb2c574ae226502a
84,1100,Harjumaa, Tallinn, Vanalinn,https://www.kv.ee/uurile-anda-alates-dets-algusest-vaga-heas-korras-2926813.html?nr=51&search_key=1ec02901cb97b699cb2c574ae226502a
4600,7000,Harjumaa, Viimsi vald, Miiduranna,https://www.kv.ee/anname-uurile-lao-ja-tootmispinnad-miiduranna-sada-3056468.html?nr=52&search_key=1ec02901cb97b699cb2c574ae226502a
121,390,Raplamaa, Rapla vald, Rapla linn,https://www.kv.ee/esinduslikud-ruumid-muugiesinduseks-voi-tootmispin-3188218.html?nr=53&search_key=1ec02901cb97b699cb2c574ae226502a
32,150,Järvamaa, Paide, Paide linn,https://www.kv.ee/uurile-anda-kesklinna-4-aripinda-heas-kohas-ja-pea-3190649.html?nr=54&search_key=1ec02901cb97b699cb2c574ae226502a
99,495,Järvamaa, Paide, Paide linn,https://www.kv.ee/2020-aasta-lopus-valmib-paide-linnas-aadressil-pra-3196687.html?nr=55&search_key=1ec02901cb97b699cb2c574ae226502a
19,1722,Harjumaa, Tallinn, Kesklinn,https://www.kv.ee/tallinna-aripindade-paremikust-pakkumisel-kaasaegs-3187109.html?nr=56&search_key=1ec02901cb97b699cb2c574ae226502a
28,257,Harjumaa, Tallinn, Põhja-Tallinn,https://www.kv.ee/anda-uurile-ii-k-28-5-m2-uur-koos-kuludega-9-m2-pa-3152055.html?nr=57&search_key=1ec02901cb97b699cb2c574ae226502a
98,1000,Harjumaa, Tallinn, Vanalinn,https://www.kv.ee/see-toeline-parl-asub-toompeal-privaatse-sisehoovi-3187135.html?nr=58&search_key=1ec02901cb97b699cb2c574ae226502a
7216,86592,Harjumaa, Tallinn, Kesklinn,https://www.kv.ee/uurile-anda-burood-suuruses-250-10-000-m-kaasaegse-3186992.html?nr=59&search_key=1ec02901cb97b699cb2c574ae226502a
200,600,Harjumaa, Tallinn, Nõmme,https://www.kv.ee/uurile-anda-ruumid-arihoones-rummu-alevikus-harjum-2999795.html?nr=60&search_key=1ec02901cb97b699cb2c574ae226502a
116,697,Harjumaa, Tallinn, Mustamäe,https://www.kv.ee/uurile-anda-esimese-korruse-aripind-suurusega-116-3174895.html?nr=61&search_key=1ec02901cb97b699cb2c574ae226502a
584,2204,Harjumaa, Saue vald, Saue linn,https://www.kv.ee/otsime-rentnikku-tootmishoonele-saue-keskuses-tule-2986583.html?nr=62&search_key=1ec02901cb97b699cb2c574ae226502a
600,1200,Harjumaa, Tallinn, Nõmme,https://www.kv.ee/uurile-anda-laagri-piiril-pvc-hall-hallis-sees-ele-3008931.html?nr=63&search_key=1ec02901cb97b699cb2c574ae226502a
1274,4969,Harjumaa, Tallinn, Lasnamäe,https://www.kv.ee/harjumaa-tallinn-lasnamae-dvigatel-suursojamae-kog-3127102.html?nr=64&search_key=1ec02901cb97b699cb2c574ae226502a
2000,4000,Tartumaa, Tartu, Tartu linn,https://www.kv.ee/uurile-anda-sangari-majas-3-korrusel-vaba-olev-200-3192273.html?nr=65&search_key=1ec02901cb97b699cb2c574ae226502a
55,850,Harjumaa, Tallinn, Kesklinn,https://www.kv.ee/uurile-anda-2-toaline-ainulaadsete-panoraamvaadete-3059987.html?nr=66&search_key=1ec02901cb97b699cb2c574ae226502a
750,3375,Harjumaa, Tallinn, Kesklinn,https://www.kv.ee/valja-uurida-erineva-suuruse-250-m2-1000-m2-ja-ots-3157006.html?nr=67&search_key=1ec02901cb97b699cb2c574ae226502a
73,584,Harjumaa, Tallinn, Lasnamäe,https://www.kv.ee/aripinnad-tahesaju-tee-14-kaasaegses-buroohoonesta-3073219.html?nr=68&search_key=1ec02901cb97b699cb2c574ae226502a
28,257,Harjumaa, Tallinn, Põhja-Tallinn,https://www.kv.ee/uurile-anda-renoveeritud-buroo-aktiivses-paavli-ar-3144474.html?nr=69&search_key=1ec02901cb97b699cb2c574ae226502a
236,2130,Harjumaa, Tallinn, Põhja-Tallinn,https://www.kv.ee/buroos-tana-erinevate-suurustega-toad-kook-moobli-3162853.html?nr=70&search_key=1ec02901cb97b699cb2c574ae226502a
163,3917,Harjumaa, Tallinn, Kesklinn,https://www.kv.ee/uurile-anda-esinduslik-suureparaste-vaadetega-buro-3197367.html?nr=71&search_key=1ec02901cb97b699cb2c574ae226502a
184,2398,Harjumaa, Tallinn, Kesklinn,https://www.kv.ee/uurile-anda-aripind-suurusega-184-5-m2-koosneb-kol-3121141.html?nr=72&search_key=1ec02901cb97b699cb2c574ae226502a
132,1300,Harjumaa, Tallinn, Lasnamäe,https://www.kv.ee/anname-uurile-autoremondiautopesula-ruumid-tookoja-3183308.html?nr=73&search_key=1ec02901cb97b699cb2c574ae226502a
237,1662,Harjumaa, Tallinn, Mustamäe,https://www.kv.ee/vabaneb-25-12-2019buroo-kaubandusteenindus-uldpinn-3199837.html?nr=74&search_key=1ec02901cb97b699cb2c574ae226502a
98,440,Harjumaa, Tallinn, Nõmme,https://www.kv.ee/uurile-anda-kanaliga-garaaztookoda-tahetorni-toost-3201966.html?nr=75&search_key=1ec02901cb97b699cb2c574ae226502a
50,600,Harjumaa, Tallinn, Kesklinn,https://www.kv.ee/ruum-sobib-kasutamiseks-nii-eluruumina-kui-ka-mitm-1622357.html?nr=76&search_key=1ec02901cb97b699cb2c574ae226502a
275,1293,Harjumaa, Tallinn, Põhja-Tallinn,https://www.kv.ee/antakse-rendile-aripinnad-pohjatallinnas-vaiksel-j-3064295.html?nr=77&search_key=1ec02901cb97b699cb2c574ae226502a
436,2600,Harjumaa, Rae vald, Jüri,https://www.kv.ee/uurile-anda-aripinnad-uues-ehitatavas-hoones-juri-3197632.html?nr=78&search_key=1ec02901cb97b699cb2c574ae226502a
271,4400,Harjumaa, Tallinn, Vanalinn,https://www.kv.ee/uurile-anda-toitlustuspind-suurusega-271-8-m2-pikk-3034040.html?nr=79&search_key=1ec02901cb97b699cb2c574ae226502a
231,2000,Harjumaa, Raasiku vald, Raasiku,https://www.kv.ee/uurile-anda-kulalistemaja-majutamiseks-5-tuba-mahu-3143769.html?nr=80&search_key=1ec02901cb97b699cb2c574ae226502a
79,475,Harjumaa, Tallinn, Kristiine,https://www.kv.ee/uurile-anda-teisel-korrusel-asuv-79-3-m2-suurune-a-3031437.html?nr=81&search_key=1ec02901cb97b699cb2c574ae226502a
334,4342,Harjumaa, Tallinn, Kristiine,https://www.kv.ee/uurile-anda-buroopinnad-parnu-mnt-aares-paiknevas-3190059.html?nr=82&search_key=1ec02901cb97b699cb2c574ae226502a
268,3221,Harjumaa, Tallinn, Mustamäe,https://www.kv.ee/anname-uurile-268-4-m-buroopinna-2020-a-suvel-valm-3194623.html?nr=83&search_key=1ec02901cb97b699cb2c574ae226502a
13,300,Harjumaa, Rae vald, Järveküla,https://www.kv.ee/esindusliku-valjanagemisega-uus-multifunktsionaaln-3187862.html?nr=84&search_key=1ec02901cb97b699cb2c574ae226502a
586,1000,Jõgevamaa, Põltsamaa vald, Põltsamaa linn,https://www.kv.ee/poltsamaa-linnas-uurile-anda-tootmis-ja-ariohoone-3044601.html?nr=85&search_key=1ec02901cb97b699cb2c574ae226502a
14,150,Harjumaa, Tallinn, Lasnamäe,https://www.kv.ee/anname-uurile-aripinna-mis-sobib-ilueteenindusele-3200156.html?nr=86&search_key=1ec02901cb97b699cb2c574ae226502a
477,3771,Harjumaa, Tallinn, Mustamäe,https://www.kv.ee/uurile-anda-mustika-ostukeskuses-jaanaurist-vabane-3197701.html?nr=87&search_key=1ec02901cb97b699cb2c574ae226502a
49,392,Harjumaa, Tallinn, Kristiine,https://www.kv.ee/uurile-anda-buroo-madara-31-hoones-49m2-mis-koosne-3176097.html?nr=88&search_key=1ec02901cb97b699cb2c574ae226502a
1530,10710,Harjumaa, Tallinn, Kesklinn,https://www.kv.ee/anname-uurile-kulmad-laod-logistiliselt-mugavas-pi-3033897.html?nr=89&search_key=1ec02901cb97b699cb2c574ae226502a
15,250,Harjumaa, Keila,,https://www.kv.ee/anda-uurile-keila-raudteejaama-vahetus-laheduses-k-3110365.html?nr=90&search_key=1ec02901cb97b699cb2c574ae226502a
114,350,Harjumaa, Viimsi vald, Haabneeme,https://www.kv.ee/uurile-anda-114m2-suurune-kaubandusteeninduspind-k-2690107.html?nr=91&search_key=1ec02901cb97b699cb2c574ae226502a
121,400,Harjumaa, Tallinn, Mustamäe,https://www.kv.ee/uurile-anda-kadaka-tee-42n-arimaja-teisel-korrusel-3137627.html?nr=92&search_key=1ec02901cb97b699cb2c574ae226502a
24,74,Harjumaa, Tallinn, Nõmme,https://www.kv.ee/hea-hinnaga-burooja-laopinnad-vahendustasuta-pakum-2947875.html?nr=93&search_key=1ec02901cb97b699cb2c574ae226502a
2210,5311,Harjumaa, Maardu,,https://www.kv.ee/valja-uurida-erineva-suuruse-2000-4500-m2-ja-otsta-3006787.html?nr=94&search_key=1ec02901cb97b699cb2c574ae226502a
48,220,Ida-Virumaa, Kohtla-Järve, Järve,https://www.kv.ee/pakkume-uurile-puhtad-ja-kvaliteetsed-kaubanduspin-2902086.html?nr=95&search_key=1ec02901cb97b699cb2c574ae226502a
85,515,Lääne-Virumaa, Rakvere,,https://www.kv.ee/uurile-anda-rakvere-kesklinnas-laada-tn-27-kvalite-2662871.html?nr=96&search_key=1ec02901cb97b699cb2c574ae226502a
73,625,Läänemaa, Haapsalu, Haapsalu linn,https://www.kv.ee/uurile-anda-kaubanduspind-haapsalu-kaubamaja-ii-ko-2897523.html?nr=97&search_key=1ec02901cb97b699cb2c574ae226502a
100,900,Harjumaa, Tallinn, Mustamäe,https://www.kv.ee/mustamael-aadressil-kadaka-tee-3-valmib-2020-aasta-3118250.html?nr=98&search_key=1ec02901cb97b699cb2c574ae226502a
65,850,Harjumaa, Tallinn, Vanalinn,https://www.kv.ee/pakkuda-buroopinnad-vanalinnas-karjavarava-platsi-3180544.html?nr=99&search_key=1ec02901cb97b699cb2c574ae226502a
836,3000,Harjumaa, Tallinn, Põhja-Tallinn,https://www.kv.ee/uurile-anda-heas-korras-eraldiseisev-tootmishoone-3086740.html?nr=100&search_key=1ec02901cb97b699cb2c574ae226502a
1180,6700,Harjumaa, Rae vald, Lehmja,https://www.kv.ee/uued-ari-ja-tootmispinnad-tartu-mnt-aares-anda-uur-3196660.html?nr=101&search_key=8ef0e082b4055e262ddb7ae789e39d29
1400,7000,Harjumaa, Tallinn, Kesklinn,https://www.kv.ee/uurile-anda-erineva-suuruse-ja-kvaliteediga-buroo-3190292.html?nr=102&search_key=8ef0e082b4055e262ddb7ae789e39d29
33,120,Lääne-Virumaa, Viru-Nigula vald, Aseri,https://www.kv.ee/uurile-on-anda-erineva-suurusega-ruume-33-58-ja-24-3083111.html?nr=103&search_key=8ef0e082b4055e262ddb7ae789e39d29
9,87,Harjumaa, Tallinn, Mustamäe,https://www.kv.ee/anda-uurile-aripinnad-k3-loftoffice-tuupi-arimajas-3186084.html?nr=104&search_key=8ef0e082b4055e262ddb7ae789e39d29
186,2984,Harjumaa, Tallinn, Kesklinn,https://www.kv.ee/anname-uurile-aripinna-uues-soliidses-arihoones-na-3185965.html?nr=105&search_key=8ef0e082b4055e262ddb7ae789e39d29
43,393,Harjumaa, Tallinn, Põhja-Tallinn,https://www.kv.ee/anda-uurile-avar-ja-korralik-buroo-vajadusel-saab-3152064.html?nr=106&search_key=8ef0e082b4055e262ddb7ae789e39d29
127,1649,Harjumaa, Tallinn, Kesklinn,https://www.kv.ee/uurile-anda-127-2m-suurune-buroopind-tonismae-prem-3190955.html?nr=107&search_key=8ef0e082b4055e262ddb7ae789e39d29
145,942,Harjumaa, Tallinn, Kesklinn,https://www.kv.ee/uurile-anda-145-m-suurune-mitmest-ruumist-koosnev-3122035.html?nr=108&search_key=8ef0e082b4055e262ddb7ae789e39d29
740,5700,Harjumaa, Tallinn, Nõmme,https://www.kv.ee/uurile-anda-nomme-keskuses-vaga-hea-nahtavusega-i-3180802.html?nr=109&search_key=8ef0e082b4055e262ddb7ae789e39d29
33,267,Harjumaa, Tallinn, Kesklinn,https://www.kv.ee/kontor-sudalinnas-vahendustasuta-uurile-anda-buroo-3158718.html?nr=110&search_key=8ef0e082b4055e262ddb7ae789e39d29
210,2,Pärnumaa, Tori vald, Sindi linn,https://www.kv.ee/uurile-anda-ladutootmispind-tootmislao-pinnad-alat-2767193.html?nr=111&search_key=8ef0e082b4055e262ddb7ae789e39d29
1200,1800,Harjumaa, Rae vald, Järveküla,https://www.kv.ee/anname-uurile-logistiliselt-hea-asukohaga-pvc-hall-3156038.html?nr=112&search_key=8ef0e082b4055e262ddb7ae789e39d29
1434,8000,Harjumaa, Rae vald, Lehmja,https://www.kv.ee/uued-ari-ja-tootmispinnad-tartu-mnt-aares-anda-uur-3196662.html?nr=113&search_key=8ef0e082b4055e262ddb7ae789e39d29
200,700,Tartumaa, Tartu, Tartu linn,https://www.kv.ee/uurile-anda-garaaztookoda-ringtee-tanava-vahetus-l-3129547.html?nr=114&search_key=8ef0e082b4055e262ddb7ae789e39d29
65,450,Pärnumaa, Pärnu, Pärnu linn,https://www.kv.ee/anda-rendile-autopesulaksremonditookojaks-sobilik-3183251.html?nr=115&search_key=8ef0e082b4055e262ddb7ae789e39d29
7,84,Harjumaa, Tallinn, Mustamäe,https://www.kv.ee/uurile-anda-kaubandusteeninduspind-sutiste-maximas-3187248.html?nr=116&search_key=8ef0e082b4055e262ddb7ae789e39d29
885,1650,Harjumaa, Viimsi vald, Miiduranna,https://www.kv.ee/anname-uurile-lao-ja-tootmispinnad-miiduranna-sada-3062833.html?nr=117&search_key=8ef0e082b4055e262ddb7ae789e39d29
135,1317,Harjumaa, Tallinn, Kristiine,https://www.kv.ee/uurile-anda-buroopind-tetrise-arimajas-mustamae-te-3198336.html?nr=118&search_key=8ef0e082b4055e262ddb7ae789e39d29
200,1300,Harjumaa, Tallinn, Põhja-Tallinn,https://www.kv.ee/uurile-anda-ilus-mobleeritud-aripind-kalamaja-kulj-3126500.html?nr=119&search_key=8ef0e082b4055e262ddb7ae789e39d29
45,228,Pärnumaa, Pärnu, Pärnu linn,https://www.kv.ee/uurlie-anda-buroopind-parnu-kesklinnas-aia-tn-6-ii-1469353.html?nr=120&search_key=8ef0e082b4055e262ddb7ae789e39d29
34,197,Harjumaa, Tallinn, Nõmme,https://www.kv.ee/uuri-hinnale-lisandub-kaibemaks-ja-korvalkulud-ca-3199891.html?nr=121&search_key=8ef0e082b4055e262ddb7ae789e39d29
,160,Harjumaa, Tallinn, Kesklinn,https://www.kv.ee/uurile-anda-laias-valikus-burooruume-tornimae-kesk-2882827.html?nr=122&search_key=8ef0e082b4055e262ddb7ae789e39d29
260,1794,Harjumaa, Tallinn, Lasnamäe,https://www.kv.ee/uurile-anda-logistiliselt-hea-asukohaga-ilusad-bur-3153269.html?nr=123&search_key=8ef0e082b4055e262ddb7ae789e39d29
56,270,Tartumaa, Tartu, Tartu linn,https://www.kv.ee/voimalik-uurida-4-00-eurot-tund-asukohttartu-maja-2964556.html?nr=124&search_key=8ef0e082b4055e262ddb7ae789e39d29
362,3365,Harjumaa, Maardu, Pärli Keskus,https://www.kv.ee/anname-uurile-parli-keskuses-erinevaid-kaubandus-t-3160143.html?nr=125&search_key=8ef0e082b4055e262ddb7ae789e39d29
120,1988,Harjumaa, Tallinn, Kesklinn,https://www.kv.ee/uurile-antav-buroopindd-asub-rotermann-city-r18-ho-3201793.html?nr=126&search_key=8ef0e082b4055e262ddb7ae789e39d29
22,120,Harjumaa, Tallinn, Mustamäe,https://www.kv.ee/anname-uurile-burooruumi-aktiivse-liiklusega-kadak-3201037.html?nr=127&search_key=8ef0e082b4055e262ddb7ae789e39d29
18,180,Pärnumaa, Pärnu, Pärnu linn,https://www.kv.ee/vaga-heas-asukohas-st-parnu-turu-teisel-korrusel-u-3200206.html?nr=128&search_key=8ef0e082b4055e262ddb7ae789e39d29
1074,11000,Harjumaa, Tallinn, Kadriorg,https://www.kv.ee/uurile-anda-kogu-arihoone-kauni-juugendstiili-maja-3201954.html?nr=129&search_key=8ef0e082b4055e262ddb7ae789e39d29
36,800,Harjumaa, Tallinn, Kesklinn,https://www.kv.ee/anname-uurile-i-korruse-aripinna-eraldi-sissepaasu-3192170.html?nr=130&search_key=8ef0e082b4055e262ddb7ae789e39d29
186,1862,Tartumaa, Tartu, Annelinn,https://www.kv.ee/tartu-tervisekeskusveel-see-aasta-valmib-uudne-hea-3154771.html?nr=131&search_key=8ef0e082b4055e262ddb7ae789e39d29
200,600,Harjumaa, Tallinn, Kesklinn,https://www.kv.ee/coworking-lahendusega-buroo-5-minuti-kaugusel-kesk-3079637.html?nr=132&search_key=8ef0e082b4055e262ddb7ae789e39d29
70,495,Harjumaa, Tallinn, Kesklinn,https://www.kv.ee/majaka-tn-26-uurile-anda-renoveeritud-buroo-70-7-m-3175406.html?nr=133&search_key=8ef0e082b4055e262ddb7ae789e39d29
155,2400,Harjumaa, Maardu, Pärli keskus,https://www.kv.ee/anname-uurile-parli-keskuses-erinevaid-kaubandus-t-3160275.html?nr=134&search_key=8ef0e082b4055e262ddb7ae789e39d29
37,325,Harjumaa, Saku vald, Jälgimäe,https://www.kv.ee/laagri-stockoffice-hoones-anda-uurile-buroopind-ul-3178757.html?nr=135&search_key=8ef0e082b4055e262ddb7ae789e39d29
135,850,Harjumaa, Tallinn, Nõmme,https://www.kv.ee/uurile-anda-majutuseks-sobivad-ruumid-kuni-10-inim-3185902.html?nr=136&search_key=8ef0e082b4055e262ddb7ae789e39d29
30,175,Ida-Virumaa, Narva,,https://www.kv.ee/p-kerese-tn-5221anda-uurile-kaasaegsed-burooteenin-2977721.html?nr=137&search_key=8ef0e082b4055e262ddb7ae789e39d29
18,147,Harjumaa, Tallinn, Mustamäe,https://www.kv.ee/buroopind-18-8-muurile-anda-buroopind-aadressil-eh-3127263.html?nr=138&search_key=8ef0e082b4055e262ddb7ae789e39d29
232,2500,Harjumaa, Tallinn, Vanalinn,https://www.kv.ee/pakkuda-uurile-teeninduseks-voi-burooks-sobiv-arip-3191976.html?nr=139&search_key=8ef0e082b4055e262ddb7ae789e39d29
51,95,Lääne-Virumaa, Rakvere,,https://www.kv.ee/anda-uurile-ii-k-ruumid-teeninduspinnana-hea-juurd-2747914.html?nr=140&search_key=8ef0e082b4055e262ddb7ae789e39d29
87,701,Võrumaa, Võru, kesklinn,https://www.kv.ee/pakkuda-uurile-aripind-voru-kesklinnas-kagukeskuse-3184646.html?nr=141&search_key=8ef0e082b4055e262ddb7ae789e39d29
17,119,Harjumaa, Tallinn, Kesklinn,https://www.kv.ee/uurile-anda-parnu-mntga-kulgnevas-majas-lounapoole-3178123.html?nr=142&search_key=8ef0e082b4055e262ddb7ae789e39d29
86,300,Harjumaa, Tallinn, Kesklinn,https://www.kv.ee/ladutootmine-veerenni-kandis-86-m2-remondiboks-haa-2456847.html?nr=143&search_key=8ef0e082b4055e262ddb7ae789e39d29
2856,34272,Harjumaa, Tallinn, Kesklinn,https://www.kv.ee/uurile-anda-burood-suuruses-250-10-000-m-kaasaegse-3187768.html?nr=144&search_key=8ef0e082b4055e262ddb7ae789e39d29
572,2003,Harjumaa, Saue vald, Saue linn,https://www.kv.ee/otsime-rentnikku-tootmishoonele-saue-keskuses-tule-3182383.html?nr=145&search_key=8ef0e082b4055e262ddb7ae789e39d29
1301,999,Raplamaa, Rapla vald, Järlepa,https://www.kv.ee/tallinnast-vaid-45-km-kaugusel-harju-ja-rapla-piir-3050096.html?nr=146&search_key=8ef0e082b4055e262ddb7ae789e39d29
125,1600,Harjumaa, Tallinn, Kristiine,https://www.kv.ee/anname-uurile-kaubanduspinna-sopruse-pst-31-hoone-3192747.html?nr=147&search_key=8ef0e082b4055e262ddb7ae789e39d29
357,3500,Harjumaa, Tallinn, Haabersti,https://www.kv.ee/uurile-anda-buroopinnad-ehitajate-tee-114-asuva-ka-3197464.html?nr=148&search_key=8ef0e082b4055e262ddb7ae789e39d29
1356,6373,Harjumaa, Tallinn, Lasnamäe,https://www.kv.ee/uurile-anda-vaga-heas-korras-renoveeritud-ladu-vah-3163838.html?nr=149&search_key=8ef0e082b4055e262ddb7ae789e39d29
95,665,Harjumaa, Tallinn, Kesklinn,https://www.kv.ee/uurile-anda-buroopind-parnu-mnt-lahedal-asuva-arih-2966049.html?nr=150&search_key=8ef0e082b4055e262ddb7ae789e39d29
35,180,Harjumaa, Keila,,https://www.kv.ee/harjumaa-keila-keskvaljak-13-kogupind-35-m-1-tuba-3197822.html?nr=151&search_key=8ef0e082b4055e262ddb7ae789e39d29
14,1240,Harjumaa, Tallinn, Kesklinn,https://www.kv.ee/uurile-anda-14-9-m2-buroopind-tornimae-arikeskuse-3198905.html?nr=152&search_key=8ef0e082b4055e262ddb7ae789e39d29
32,394,Raplamaa, Rapla vald, Rapla linn,https://www.kv.ee/rapla-kesklinnas-peatanava-aares-anda-uurile-24-1-3190040.html?nr=153&search_key=8ef0e082b4055e262ddb7ae789e39d29
200,980,Harjumaa, Tallinn, Kristiine,https://www.kv.ee/antud-arihoone-on-taielikult-renoveeritud-ning-teg-3008926.html?nr=154&search_key=8ef0e082b4055e262ddb7ae789e39d29
,20,Harjumaa, Tallinn, Lasnamäe,https://www.kv.ee/pakume-konteinerid-uurile-valveparklashind-alates-3177832.html?nr=155&search_key=8ef0e082b4055e262ddb7ae789e39d29
100,990,Harjumaa, Tallinn, Põhja-Tallinn,https://www.kv.ee/uurida-eesti-kunstiakadeemia-korval-asuva-arimaja-3181047.html?nr=156&search_key=8ef0e082b4055e262ddb7ae789e39d29
350,2380,Harjumaa, Tallinn, Kesklinn,https://www.kv.ee/uurile-anda-buroo-parnu-maantee-aares-pind-asub-ii-2763943.html?nr=157&search_key=8ef0e082b4055e262ddb7ae789e39d29
440,500,Ida-Virumaa, Jõhvi vald, Jõhvi linn,https://www.kv.ee/uurile-anda-soodsa-hinnaga-1-korruse-aripind-johvi-3001058.html?nr=158&search_key=8ef0e082b4055e262ddb7ae789e39d29
135,850,Harjumaa, Tallinn, Nõmme,https://www.kv.ee/mannikul-on-uuriturule-on-tulnud-avara-plaaniga-13-3186850.html?nr=159&search_key=8ef0e082b4055e262ddb7ae789e39d29
400,2080,Harjumaa, Saue vald, Saue linn,https://www.kv.ee/otsime-rentnikke-rajatavale-tootmishoonele-saue-ke-3113727.html?nr=160&search_key=8ef0e082b4055e262ddb7ae789e39d29
496,4464,Harjumaa, Tallinn, Kesklinn,https://www.kv.ee/harjumaa-tallinn-kesklinn-ravala-pst-6-kogupind-49-3188378.html?nr=161&search_key=8ef0e082b4055e262ddb7ae789e39d29
,462,Harjumaa, Tallinn, Kesklinn,https://www.kv.ee/pakkume-erineva-suurusega-ning-voimalustega-esindu-3140266.html?nr=162&search_key=8ef0e082b4055e262ddb7ae789e39d29
6,55,Viljandimaa, Viljandi,,https://www.kv.ee/uurile-anda-buroopind-suurusega-6-29-m-hind-sisald-3161447.html?nr=163&search_key=8ef0e082b4055e262ddb7ae789e39d29
230,2653,Harjumaa, Tallinn, Kesklinn,https://www.kv.ee/harjumaa-tallinn-kesklinn-kadrioru-plaza-vesivarav-3201168.html?nr=164&search_key=8ef0e082b4055e262ddb7ae789e39d29
